Banco;Sector;Entidad Responsable;Bpin;Nombre Proyecto;Estado;Horizonte;Valor Total;Localizaciones
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000009378;Implementación De Ferias De Vivienda Y Servicios Públicos Para Incentivar La Construcción, Mejoramiento Y Formalización De La Vivienda A Través De Alianzas Entre Actores Del Sector Del Municipio De   Amalfi;En Ejecución;2025 - 2028;39500000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000009374;Construcción E Implementación Del Banco De Materiales Para Procesos De Construcción Y Mejoramiento De Vivienda En El Municipio De   Amalfi;En Ejecución;2025 - 2028;268750000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000009368;Mejoramiento De Vivienda En El Área Urbana Y Rural Del Municipio   Amalfi;En Ejecución;2025 - 2028;1105000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000009365;Elaboración De Estudios Y Diseños Para La Construcción De Acueductos En El Área Rural Del Municipio De  Amalfi;En Ejecución;2025 - 2026;100000000,00;1
Territorio;Justicia Y Del Derecho;Angelópolis,Antioquia;202500000009354;Fortalecimiento A La Promoción De Los Métodos De Resolución De Conflictos En El Municipio De  Angelópolis;En Ejecución;2025 - 2027;208351591,00;1
Territorio;Gobierno Territorial;Angelópolis,Antioquia;202500000009352;Fortalecimiento Del Buen Gobierno Para El Respeto Y Garantía De Los Derechos Humanos En El Municipio De  Angelópolis;En Ejecución;2025 - 2027;56800014,00;1
Territorio;Vivienda, Ciudad Y Territorio;Angelópolis,Antioquia;202500000009351;Mejoramiento Del Espacio Publico En El Municipio De  Angelópolis;En Ejecución;2025 - 2026;439568723,00;1
Territorio;Transporte;Angelópolis,Antioquia;202500000009349;Mantenimiento La Red Vial Para Facilitar El Acceso Y La Movilidad Eficiente, Fomentando El Desarrollo En El Municipio De  Angelópolis;En Ejecución;2025 - 2027;990301829,00;1
Territorio;Gobierno Territorial;San Juan de Urabá,Antioquia;202500000009314;Fortalecimiento De La Convivencia Y La Seguridad Ciudadana En El Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;410665634,00;1
Territorio;Inclusión Social Y Reconciliación;San Juan de Urabá,Antioquia;202500000009313;Apoyo A La Implementación De Jornadas De Atención Integral Dirigidas A Adultos Mayores Del Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;141375349,00;1
Territorio;Inclusión Social Y Reconciliación;San Juan de Urabá,Antioquia;202500000009312;Implementación Del Programa De Atención Integral De Población En Situación Permanente De Desprotección Social Y/O Familiar Del Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;662600556,00;1
Territorio;Inclusión Social Y Reconciliación;San Juan de Urabá,Antioquia;202500000009309;Implementación Del Programa De Desarrollo Integral De La Primera Infancia A La Juventud, Y Fortalecimiento De Las Capacidades De Las Familias De Niñas, Niños Y Adolescentes En El Municipio  San Juan De Urabá;En Ejecución;2025 - 2025;400000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;San Juan de Urabá,Antioquia;202500000009307;Implementación Del Servicio De Apoyo Financiero Para Subsidios Al Consumo En Los Servicios Publicos Domiciliarios En  San Juan De Urabá;En Ejecución;2025 - 2025;1894106014,00;1
Territorio;Ambiente Y Desarrollo Sostenible;San Juan de Urabá,Antioquia;202500000009306;Implementación Del Programa De Conservación De La Biodiversidad Y Sus Servicios Ecosistémicos Del Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;744232557,00;1
Territorio;Vivienda, Ciudad Y Territorio;San Juan de Urabá,Antioquia;202500000009301;Servicio De Información De Apysb Desactualizados O Poco Confiables En El Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;984145197,00;1
Territorio;Educación;Apartadó,Antioquia;202500000009300;Implementación De Las Estrategias De Acceso Y Permeancia En Las Instituciones Educativas Oficiales Del Municipio De   Apartadó;En Ejecución;2025 - 2025;13978002440,00;1
Territorio;Comercio, Industria Y Turismo;San Juan de Urabá,Antioquia;202500000009299;Implementación Del Programa De Fortalecimiento A La Productividad Y Competitividad Municipal En El Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;405240000,00;1
Territorio;Cultura;San Juan de Urabá,Antioquia;202500000009296;Implementación , Promoción Y Acceso Efectivo A Bibliotecas Públicas Y Lectura En El Municipio  San Juan De Urabá;En Ejecución;2025 - 2025;23153076,00;1
Territorio;Educación;Apartadó,Antioquia;202500000009284;Fortalecimiento A Las Actividades De Inspección, Vigilancia Y Control Del Sector Educativo.  Apartadó;En Ejecución;2025 - 2025;27200000,00;1
Territorio;Transporte;San Juan de Urabá,Antioquia;202500000009281;Implementación Del Programa De Mejoramiento Vial En El Municipio De  San Juan De Urabá;En Ejecución;2025 - 2025;2205740820,00;1
Territorio;Salud Y Protección Social;El Bagre,Antioquia;202500000009271;Fortalecimiento Al Programa De Discapacidad En El Municipio De   El Bagre, Antioquia;En Ejecución;2025 - 2025;454112000,00;1
Territorio;Gobierno Territorial;El Bagre,Antioquia;202500000009269;Fortalecimiento A La Participación Ciudadana, Planeación Y Gestión Publica  El Bagre;En Ejecución;2025 - 2025;12000000,00;1
Territorio;Deporte Y Recreación;Maceo,Antioquia;202500000009256;Fortalecimiento Y Fomento Deportivo Y Desarrollo De Actividades Deportivas En El Municipio De   Maceo;En Ejecución;2025 - 2025;604187932,00;1
Territorio;Comercio, Industria Y Turismo;El Bagre,Antioquia;202500000009237;Fortalecimiento Al Programa De Promoción Del Desarrollo Turistico En El Municipio De  El Bagre, Antioquia;En Ejecución;2025 - 2025;70000000,00;1
Territorio;Salud Y Protección Social;Cáceres,Antioquia;202500000009232;Aportes Para El Aseguramiento En Salud De La Población Perteneciente Al Régimen Subsidiado En El Municipio De  Cáceres;En Ejecución;2025 - 2028;31626821339,00;1
Territorio;Vivienda, Ciudad Y Territorio;San Juan de Urabá,Antioquia;202500000009228;Construcción De Acueductos En El Municipio De  San Juan De Urabá;En Ejecución;2025 - 2025;402232780,00;1
Territorio;Inclusión Social Y Reconciliación;El Bagre,Antioquia;202500000009227;Fortalecimiento  Al Programa Más Familias En Acción En El Municipio De  El Bagre, Antioquia;En Ejecución;2025 - 2025;300000000,00;1
Territorio;Transporte;San Juan de Urabá,Antioquia;202500000009212;Implementación Del Programa De Seguridad De Transporte En El Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;90000000,00;1
Territorio;Educación;San Juan de Urabá,Antioquia;202500000009207;Mejoramiento De La Infraestructura Educativa En El Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;565991145,00;1
Territorio;Ambiente Y Desarrollo Sostenible;El Bagre,Antioquia;202500000009206;Fortalecimiento De Las Acciones Para La Gestión Ambiental Y Desarrollo Sostenible En El Municipio De  El Bagre, Antioquia;En Ejecución;2025 - 2025;1029260230,00;1
Territorio;Gobierno Territorial;El Bagre,Antioquia;202500000009205;Fortalecimiento Para La Protección De Los Derechos Humanos Y Los Programas De Acceso A La Justicia En El Municipio De  El Bagre, Antioquia;En Ejecución;2025 - 2025;12000000,00;1
Territorio;Educación;San Juan de Urabá,Antioquia;202500000009132;Servicio Integral Para La Operación Y Gestión De Instituciones Educativas En El Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;1001145427,00;1
Territorio;Agricultura Y Desarrollo Rural;Cisneros,Antioquia;202500000009131;Fortalecimiento Del Bienestar Animal En El Municipio De  Cisneros;En Ejecución;2025 - 2027;181718105,88;1
Territorio;Ambiente Y Desarrollo Sostenible;Cisneros,Antioquia;202500000009130;Fortalecimiento Ambiental En El Municipio De  Cisneros;En Ejecución;2025 - 2027;170309276,67;1
Territorio;Inclusión Social Y Reconciliación;Amagá,Antioquia;202500000009129;Fortalecimiento A Los Programas De Atención Integral Para Mejorar La Calidad De Vida De La Población Adulta Mayor Y El Cba Sofia Correa Correa En El Municipio De   Amagá;Viable;2025 - 2025;0,00;1
Territorio;Gobierno Territorial;Valdivia,Antioquia;202500000009112;Implantación De Acciones Para La Actualización  Y Cobertura Del Sisben Y El Programa Familias En Acción En El Municipio De  Valdivia;Viable;2025 - 2025;90842450,00;1
Territorio;Minas Y Energía;El Bagre,Antioquia;202500000009081;Mantenimiento Y Reparación De Las Redes Del Sistema De Alumbrado Público En El Municipio De   El Bagre, Antioquia;En Ejecución;2025 - 2025;2674701757,00;1
Territorio;Agricultura Y Desarrollo Rural;Cisneros,Antioquia;202500000009072;Implementación Del Plan Agropecuario Municipal De  Cisneros;En Ejecución;2025 - 2027;309332552,94;1
Territorio;Minas Y Energía;San Pedro de Urabá,Antioquia;202500000009022;Apoyo A La Prestación Del Servicio De Alumbrado Público En El Municipio De   San Pedro De Urabá, Antioquia;En Ejecución;2025 - 2025;377755635,00;1
Territorio;Gobierno Territorial;San Juan de Urabá,Antioquia;202500000009021;Implementación Del Programa De Gestión Del Riesgo De Desastres Y Emergencias Del Municipio De   San Juan De Urabá;En Ejecución;2025 - 2025;174232557,00;1
Territorio;Educación;Marinilla,Antioquia;202500000009020;Fortalecimiento De La Infraestructura Educativa En El Municipio De  Marinilla;En Ejecución;2025 - 2025;400000000,00;1
Territorio;Trabajo;Marinilla,Antioquia;202500000009019;Fortalecimiento  Del Servicio De Empleo En El Municipio De  Marinilla;En Ejecución;2025 - 2027;543000000,00;1
Territorio;Educación;Guatapé,Antioquia;202500000009000;Mejoramiento Del Programa  De Transporte Escolar En Terminos De Permanencia En  Guatapé;En Ejecución;2025 - 2027;464000000,00;1
Territorio;Salud Y Protección Social;Argelia,Antioquia;202500000008999;Mejoramiento De La Infraestructura, Herramientas, Equipos Y Del Servicio De Afiliación Para La Óptima Prestación De Los Servicios De Salud En El Municipio De  Argelia;Viable;2025 - 2028;0,00;1
Territorio;Inclusión Social Y Reconciliación;Marinilla,Antioquia;202500000008989;Fortalecimiento De La Política De Primera Infancia, Infancia Y Adolescencia En El Municipio De   Marinilla;En Ejecución;2025 - 2027;600000000,00;1
Territorio;Educación;Entrerríos,Antioquia;202500000008988;Fortalecimiento E Implementación De Estrategias Para Mejorar La Educación En El Municipio De  Entrerríos;Viable;2025 - 2027;5135202630,90;1
Territorio;Ambiente Y Desarrollo Sostenible;Arboletes,Antioquia;202500000008987;Desarrollo De Acciones De Educación Ambiental Asociadas A Jornadas De Limpieza De Playas Para El Mejoramiento De Los Atractivos Turísticos Y Oferta Ambiental Sostenible De Los Ecosistemas Costeros Integrados Al Buen Uso Y Aprovechamiento De Los Recursos Del Municipio De  Arboletes, Antioquia;En Ejecución;2025 - 2025;37951021,00;1
Territorio;Gobierno Territorial;Apartadó,Antioquia;202500000008986;Servicio De Prevención Y Atención De Incendios Y Demás Emergencias Y Desastres En El Municipio De  Apartadó;En Ejecución;2025 - 2025;1669643000,00;1
Territorio;Educación;Apartadó,Antioquia;202500000008985;Fortalecimiento De La Atención Educativa Inclusiva Y De Calidad Para Estudiantes Con Discapacidad Y Talentos Excepcionales En El Municipio De  Apartadó;En Ejecución;2025 - 2025;332000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000008972;Mejoramiento Adecuación Y Construcción De Infraestructura En Los Espacios Públicos Y Parques Del Municipio De  Amalfi;En Ejecución;2025 - 2028;20000000,00;1
Territorio;Cultura;Apartadó,Antioquia;202500000008956;Desarrollo  De Eventos Culturales Tradicionales, En El Marco De Las Fiestas Del Banano Promoviendo La Cultura E Identidad Del Municipio De   Apartadó;Viable;2025 - 2025;0,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000008908;Elaboración De Estudios Y Diseños Para La Consolidación E Implementación De Planes Maestros De Acueducto Y Alcantarillado En El Área Urbana Y Rural Del Municipio De   Amalfi;En Ejecución;2025 - 2026;1100000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000008897;Implementación De Planes Maestros De Acueducto Y Alcantarillado En El Área Urbana Y Rural Del Municipio De  Amalfi;Viable;2025 - 2026;0,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000008890;Implementación Seguimiento Y Evaluación Del Plan De Saneamiento Y Manejo De Vertimientos Del Municipio De  Amalfi;En Ejecución;2025 - 2028;3748944785,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000008882;Implementación De Procesos De Interventoría Y Fiscalización De Concesiones De Servicios Públicos Y De La Pequeña Central Hidroeléctrica Caracolí Del Municipio De   Amalfi;En Ejecución;2025 - 2028;1683621135,00;1
Territorio;Vivienda, Ciudad Y Territorio;Amalfi,Antioquia;202500000008871;Implementación De La Recolección, Transporte Y Disposición Final De Residuos Sólidos En Los Circuitos Veredales Del Municipio De  Amalfi;En Ejecución;2025 - 2028;5354697723,00;1
Territorio;Educación;Marinilla,Antioquia;202500000008846;Apoyo Y Gestión Para El Fomento Y Acceso De La Población Del Municipio A Programas De Educación Superior.  Marinilla;En Ejecución;2025 - 2027;3816056987,00;1
Territorio;Vivienda, Ciudad Y Territorio;Murindó,Antioquia;202500000008842;Construcción De Unidades Sanitarias Con Saneamiento Básico Para Vivienda Rural Dispersa En El Municipio De  Murindó;En Ejecución;2025 - 2025;200000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Murindó,Antioquia;202500000008826;Implementación  Del Pgirs (Plan De Gestión Integral De Residuos Sólidos) En El Municipio De  Murindó;En Ejecución;2025 - 2025;442000000,00;1
Territorio;Inclusión Social Y Reconciliación;Murindó,Antioquia;202500000008821;Fortalecimiento De La Oficina De Atención, Dirección Y Reparación Integral Para Las Victimas Del Conflicto Armado (Oficina De Víctimas) Delmunicipio De  Murindó;En Ejecución;2025 - 2025;135000000,00;1
Territorio;Educación;Marinilla,Antioquia;202500000008820;Fortalecimiento De La Educación Para El Futuro, Incluyente Y De Calidad En El Municipio De  Marinilla;En Ejecución;2025 - 2025;1777414523,00;1
Territorio;Inclusión Social Y Reconciliación;Murindó,Antioquia;202500000008814;Servicio  De Promoción De Los Derechos De Los Niños Y Niñas, Adolecentes Y Jóvenes De Municipio  Murindó;En Ejecución;2025 - 2025;91000000,00;1
Territorio;Inclusión Social Y Reconciliación;Murindó,Antioquia;202500000008809;Servicio De Gestión De Oferta Social Para La Población Vulnerable Del Municipio De  Murindó;En Ejecución;2025 - 2025;50000000,00;1
Territorio;Inclusión Social Y Reconciliación;Murindó,Antioquia;202500000008806;Protección Y Promoción Del Envejecimiento Del Adulto Mayor Y En Condición De Discapacidad Del Municipio D  Murindó;En Ejecución;2025 - 2025;187000000,00;1
Territorio;Cultura;Entrerríos,Antioquia;202500000008781;Implementación Del Programa Entrerríos Seguro En Arte Y Cultura: Despertando Pasiones, Desatando Creatividad Para La Vigencia 2024-2027 En El Municipio De  Entrerríos;Viable;2025 - 2027;2702327739,00;1
Territorio;Salud Y Protección Social;Entrerríos,Antioquia;202500000008779;Implementación  Del Programa Entrerríos Seguro En Promoción De La Salud: Liderando El Camino Hacia El Bienestar Para La Vigencia 2024-2027 En El Municipio De   Entrerríos;Viable;2025 - 2027;14885854980,00;1
Territorio;Gobierno Territorial;El Bagre,Antioquia;202500000008667;Apoyo Y Atención Integral A La Población Indígena Del Municipio De  El Bagre, Antioquia;En Ejecución;2025 - 2025;50000000,00;1
Territorio;Inclusión Social Y Reconciliación;El Bagre,Antioquia;202500000008666;Fortalecimiento  De La Inclusión Y El Bienestar Social En El Municipio De   El Bagre, Antioquia;En Ejecución;2025 - 2025;550000000,00;1
Territorio;Gobierno Territorial;El Bagre,Antioquia;202500000008665;Fortalecimiento Optimizar, La Gestión Documental En El Municipio De   El Bagre, Antioquia;En Ejecución;2025 - 2025;212000000,00;1
Territorio;Justicia Y Del Derecho;El Bagre,Antioquia;202500000008664;Fortalecimiento De La Casa De Justicia Local Y Promoción De La Convivencia A Través De Jornadas Itinerantes   El Bagre, Antioquia;En Ejecución;2025 - 2025;122321779,00;1
Territorio;Inclusión Social Y Reconciliación;El Bagre,Antioquia;202500000008662;Fortalecimiento E Implementación De Políticas Y Programas Desarrollo Integral Y El Bienestar De Niños, Niñas Y Adolescentes En El Municipio De  El Bagre, Antioquia;En Ejecución;2025 - 2025;438302605,00;1
Territorio;Cultura;El Bagre,Antioquia;202500000008660;Fortalecimiento De La Infraestructura Del Programa Cultural Del Municipio De  El Bagre, Antioquia;En Ejecución;2025 - 2025;12000000,00;1
Territorio;Deporte Y Recreación;El Bagre,Antioquia;202500000008659;Mejoramiento De La Infraestructura Física Y Operativa De Los Escenarios Deportivos En  El Bagre, Antioquia;En Ejecución;2025 - 2025;300000000,00;1
Territorio;Ambiente Y Desarrollo Sostenible;Maceo,Antioquia;202500000008658;Implementación De Un Programa De Desarrollo Y Sostenibilidad Ambiental En El Municipio De  Maceo;En Ejecución;2025 - 2025;190677174,00;1
Territorio;Educación;Apartadó,Antioquia;202500000008653;Fortalecimiento Al Desarrollo De Estrategias De Permanencia, Para Garantizar La Cobertura De La Educación Inicial, Preescolar, Básica Y Media.  Apartadó;En Ejecución;2025 - 2025;92758023906,00;1
